,t=1,t=1,t=1,t=1,t=2,t=2,t=2,t=2,t=3,t=3,t=3,t=3,t=4,t=4,t=4,t=4,t=5,t=5,t=5,t=5,t=6,t=6,t=6,t=6,t=7,t=7,t=7,t=7
25,346.0567481903988,-46.4174547835036,346.0567481903988,-46.4174547835036,351.0567481903988,-41.4174547835036,351.0567481903988,-41.4174547835036,356.0567481903988,-36.4174547835036,356.0567481903988,-36.4174547835036,361.0567481903988,-31.4174547835036,361.0567481903988,-31.4174547835036,366.0567481903988,-26.4174547835036,366.0567481903988,-26.4174547835036,371.0567481903988,-21.4174547835036,371.0567481903988,-21.4174547835036,376.0567481903988,-16.4174547835036,376.0567481903988,-16.4174547835036
26,380.99274036989925,-48.500565747902705,380.99274036989925,-48.500565747902705,385.99274036989925,-43.500565747902705,385.99274036989925,-43.500565747902705,390.99274036989925,-38.500565747902705,390.99274036989925,-38.500565747902705,395.99274036989925,-33.500565747902705,395.99274036989925,-33.500565747902705,400.99274036989925,-28.500565747902705,400.99274036989925,-28.500565747902705,405.99274036989925,-23.500565747902705,405.99274036989925,-23.500565747902705,410.99274036989925,-18.500565747902705,410.99274036989925,-18.500565747902705
27,279.96577570181694,-47.69029398101374,279.96577570181694,-47.69029398101374,284.96577570181694,-42.69029398101374,284.96577570181694,-42.69029398101374,289.96577570181694,-37.69029398101374,289.96577570181694,-37.69029398101374,294.96577570181694,-32.69029398101374,294.96577570181694,-32.69029398101374,299.96577570181694,-27.69029398101374,299.96577570181694,-27.69029398101374,304.96577570181694,-22.69029398101374,304.96577570181694,-22.69029398101374,309.96577570181694,-17.69029398101374,309.96577570181694,-17.69029398101374
28,77.35714880230276,-46.22683074197311,77.35714880230276,77.35714880230276,82.35714880230276,-41.22683074197311,82.35714880230276,82.35714880230276,87.35714880230276,-36.22683074197311,87.35714880230276,87.35714880230276,92.35714880230276,-31.22683074197311,92.35714880230276,92.35714880230276,97.35714880230276,-26.22683074197311,97.35714880230276,97.35714880230276,102.35714880230276,-21.22683074197311,102.35714880230276,102.35714880230276,107.35714880230276,-16.22683074197311,107.35714880230276,107.35714880230276
29,249.17579417120118,-46.96268694869651,249.17579417120118,249.17579417120118,254.17579417120118,-41.96268694869651,254.17579417120118,254.17579417120118,259.1757941712012,-36.96268694869651,259.1757941712012,259.1757941712012,264.1757941712012,-31.962686948696508,264.1757941712012,264.1757941712012,269.1757941712012,-26.962686948696508,269.1757941712012,269.1757941712012,274.1757941712012,-21.962686948696508,274.1757941712012,274.1757941712012,279.1757941712012,-16.962686948696508,279.1757941712012,279.1757941712012
30,288.4845802767113,-44.75182229659693,288.4845802767113,288.4845802767113,293.4845802767113,-39.75182229659693,293.4845802767113,293.4845802767113,298.4845802767113,-34.75182229659693,298.4845802767113,298.4845802767113,303.4845802767113,-29.751822296596927,303.4845802767113,303.4845802767113,308.4845802767113,-24.751822296596927,308.4845802767113,308.4845802767113,313.4845802767113,-19.751822296596927,313.4845802767113,313.4845802767113,318.4845802767113,-14.751822296596927,318.4845802767113,318.4845802767113
31,417.2953264503519,-45.43569693148265,417.2953264503519,417.2953264503519,422.2953264503519,-40.43569693148265,422.2953264503519,422.2953264503519,427.2953264503519,-35.43569693148265,427.2953264503519,427.2953264503519,432.2953264503519,-30.435696931482653,432.2953264503519,432.2953264503519,437.2953264503519,-25.435696931482653,437.2953264503519,437.2953264503519,442.2953264503519,-20.435696931482653,442.2953264503519,442.2953264503519,447.2953264503519,-15.435696931482653,447.2953264503519,447.2953264503519
32,421.3338853002941,421.3338853002941,-48.22974191118401,-48.22974191118401,426.3338853002941,426.3338853002941,-43.22974191118401,-43.22974191118401,431.3338853002941,431.3338853002941,-38.22974191118401,-38.22974191118401,436.3338853002941,436.3338853002941,-33.22974191118401,-33.22974191118401,441.3338853002941,441.3338853002941,-28.229741911184007,-28.229741911184007,446.3338853002941,446.3338853002941,-23.229741911184007,-23.229741911184007,451.3338853002941,451.3338853002941,-18.229741911184007,-18.229741911184007
33,208.30257749516932,208.30257749516932,-49.39880007196745,-49.39880007196745,213.30257749516932,213.30257749516932,-44.39880007196745,-44.39880007196745,218.30257749516932,218.30257749516932,-39.39880007196745,-39.39880007196745,223.30257749516932,223.30257749516932,-34.39880007196745,-34.39880007196745,228.30257749516932,228.30257749516932,-29.39880007196745,-29.39880007196745,233.30257749516932,233.30257749516932,-24.39880007196745,-24.39880007196745,238.30257749516932,238.30257749516932,-19.39880007196745,-19.39880007196745
34,257.89762937608424,257.89762937608424,-48.74956203450079,-48.74956203450079,262.89762937608424,262.89762937608424,-43.74956203450079,-43.74956203450079,267.89762937608424,267.89762937608424,-38.74956203450079,-38.74956203450079,272.89762937608424,272.89762937608424,-33.74956203450079,-33.74956203450079,277.89762937608424,277.89762937608424,-28.74956203450079,-28.74956203450079,282.89762937608424,282.89762937608424,-23.74956203450079,-23.74956203450079,287.89762937608424,287.89762937608424,-18.74956203450079,-18.74956203450079
35,114.9458114980061,114.9458114980061,-49.104485667223095,-49.104485667223095,119.9458114980061,119.9458114980061,-44.104485667223095,-44.104485667223095,124.9458114980061,124.9458114980061,-39.104485667223095,-39.104485667223095,129.9458114980061,129.9458114980061,-34.104485667223095,-34.104485667223095,134.9458114980061,134.9458114980061,-29.104485667223095,-29.104485667223095,139.9458114980061,139.9458114980061,-24.104485667223095,-24.104485667223095,144.9458114980061,144.9458114980061,-19.104485667223095,-19.104485667223095
36,161.3076636218401,161.3076636218401,161.3076636218401,161.3076636218401,166.3076636218401,166.3076636218401,166.3076636218401,166.3076636218401,171.3076636218401,171.3076636218401,171.3076636218401,171.3076636218401,176.3076636218401,176.3076636218401,176.3076636218401,176.3076636218401,181.3076636218401,181.3076636218401,181.3076636218401,181.3076636218401,186.3076636218401,186.3076636218401,186.3076636218401,186.3076636218401,191.3076636218401,191.3076636218401,191.3076636218401,191.3076636218401
37,315.0202996730564,315.0202996730564,315.0202996730564,315.0202996730564,320.0202996730564,320.0202996730564,320.0202996730564,320.0202996730564,325.0202996730564,325.0202996730564,325.0202996730564,325.0202996730564,330.0202996730564,330.0202996730564,330.0202996730564,330.0202996730564,335.0202996730564,335.0202996730564,335.0202996730564,335.0202996730564,340.0202996730564,340.0202996730564,340.0202996730564,340.0202996730564,345.0202996730564,345.0202996730564,345.0202996730564,345.0202996730564
38,72.18158555132383,72.18158555132383,72.18158555132383,72.18158555132383,77.18158555132383,77.18158555132383,77.18158555132383,77.18158555132383,82.18158555132383,82.18158555132383,82.18158555132383,82.18158555132383,87.18158555132383,87.18158555132383,87.18158555132383,87.18158555132383,92.18158555132383,92.18158555132383,92.18158555132383,92.18158555132383,97.18158555132383,97.18158555132383,97.18158555132383,97.18158555132383,102.18158555132383,102.18158555132383,102.18158555132383,102.18158555132383
39,70.62751773855838,70.62751773855838,70.62751773855838,70.62751773855838,75.62751773855838,75.62751773855838,75.62751773855838,75.62751773855838,80.62751773855838,80.62751773855838,80.62751773855838,80.62751773855838,85.62751773855838,85.62751773855838,85.62751773855838,85.62751773855838,90.62751773855838,90.62751773855838,90.62751773855838,90.62751773855838,95.62751773855838,95.62751773855838,95.62751773855838,95.62751773855838,100.62751773855838,100.62751773855838,100.62751773855838,100.62751773855838
40,-46.911353080955124,-46.911353080955124,-46.911353080955124,221.92316851178964,-41.911353080955124,-41.911353080955124,-41.911353080955124,226.92316851178964,-36.911353080955124,-36.911353080955124,-36.911353080955124,231.92316851178964,-31.911353080955124,-31.911353080955124,-31.911353080955124,236.92316851178964,-26.911353080955124,-26.911353080955124,-26.911353080955124,241.92316851178964,-21.911353080955124,-21.911353080955124,-21.911353080955124,246.92316851178964,-16.911353080955124,-16.911353080955124,-16.911353080955124,251.92316851178964
41,-46.846624682566244,-46.846624682566244,-46.846624682566244,321.5892584775841,-41.846624682566244,-41.846624682566244,-41.846624682566244,326.5892584775841,-36.846624682566244,-36.846624682566244,-36.846624682566244,331.5892584775841,-31.846624682566244,-31.846624682566244,-31.846624682566244,336.5892584775841,-26.846624682566244,-26.846624682566244,-26.846624682566244,341.5892584775841,-21.846624682566244,-21.846624682566244,-21.846624682566244,346.5892584775841,-16.846624682566244,-16.846624682566244,-16.846624682566244,351.5892584775841
42,-46.471783931138795,-46.471783931138795,-46.471783931138795,90.84536721903616,-41.471783931138795,-41.471783931138795,-41.471783931138795,95.84536721903616,-36.471783931138795,-36.471783931138795,-36.471783931138795,100.84536721903616,-31.471783931138795,-31.471783931138795,-31.471783931138795,105.84536721903616,-26.471783931138795,-26.471783931138795,-26.471783931138795,110.84536721903616,-21.471783931138795,-21.471783931138795,-21.471783931138795,115.84536721903616,-16.471783931138795,-16.471783931138795,-16.471783931138795,120.84536721903616
43,-45.62771975446038,-45.62771975446038,-45.62771975446038,156.48734648257204,-40.62771975446038,-40.62771975446038,-40.62771975446038,161.48734648257204,-35.62771975446038,-35.62771975446038,-35.62771975446038,166.48734648257204,-30.62771975446038,-30.62771975446038,-30.62771975446038,171.48734648257204,-25.62771975446038,-25.62771975446038,-25.62771975446038,176.48734648257204,-20.62771975446038,-20.62771975446038,-20.62771975446038,181.48734648257204,-15.62771975446038,-15.62771975446038,-15.62771975446038,186.48734648257204
44,-44.49641066279882,262.07821320551807,262.07821320551807,-44.49641066279882,-39.49641066279882,267.07821320551807,267.07821320551807,-39.49641066279882,-34.49641066279882,272.07821320551807,272.07821320551807,-34.49641066279882,-29.496410662798823,277.07821320551807,277.07821320551807,-29.496410662798823,-24.496410662798823,282.07821320551807,282.07821320551807,-24.496410662798823,-19.496410662798823,287.07821320551807,287.07821320551807,-19.496410662798823,-14.496410662798823,292.07821320551807,292.07821320551807,-14.496410662798823
45,-44.74255135381319,189.11744950139928,189.11744950139928,-44.74255135381319,-39.74255135381319,194.11744950139928,194.11744950139928,-39.74255135381319,-34.74255135381319,199.11744950139928,199.11744950139928,-34.74255135381319,-29.74255135381319,204.11744950139928,204.11744950139928,-29.74255135381319,-24.74255135381319,209.11744950139928,209.11744950139928,-24.74255135381319,-19.74255135381319,214.11744950139928,214.11744950139928,-19.74255135381319,-14.742551353813191,219.11744950139928,219.11744950139928,-14.742551353813191
46,-45.177749785919,144.58526030825084,144.58526030825084,-45.177749785919,-40.177749785919,149.58526030825084,149.58526030825084,-40.177749785919,-35.177749785919,154.58526030825084,154.58526030825084,-35.177749785919,-30.177749785918998,159.58526030825084,159.58526030825084,-30.177749785918998,-25.177749785918998,164.58526030825084,164.58526030825084,-25.177749785918998,-20.177749785918998,169.58526030825084,169.58526030825084,-20.177749785918998,-15.177749785918998,174.58526030825084,174.58526030825084,-15.177749785918998
47,-44.154938221559064,156.23717739180532,156.23717739180532,-44.154938221559064,-39.154938221559064,161.23717739180532,161.23717739180532,-39.154938221559064,-34.154938221559064,166.23717739180532,166.23717739180532,-34.154938221559064,-29.154938221559064,171.23717739180532,171.23717739180532,-29.154938221559064,-24.154938221559064,176.23717739180532,176.23717739180532,-24.154938221559064,-19.154938221559064,181.23717739180532,181.23717739180532,-19.154938221559064,-14.154938221559064,186.23717739180532,186.23717739180532,-14.154938221559064
48,334.8235074686726,-47.28249876519961,-47.28249876519961,-47.28249876519961,339.8235074686726,-42.28249876519961,-42.28249876519961,-42.28249876519961,344.8235074686726,-37.28249876519961,-37.28249876519961,-37.28249876519961,349.8235074686726,-32.28249876519961,-32.28249876519961,-32.28249876519961,354.8235074686726,-27.282498765199612,-27.282498765199612,-27.282498765199612,359.8235074686726,-22.282498765199612,-22.282498765199612,-22.282498765199612,364.8235074686726,-17.282498765199612,-17.282498765199612,-17.282498765199612
49,303.03521682710794,-46.82261144031837,-46.82261144031837,-46.82261144031837,308.03521682710794,-41.82261144031837,-41.82261144031837,-41.82261144031837,313.03521682710794,-36.82261144031837,-36.82261144031837,-36.82261144031837,318.03521682710794,-31.82261144031837,-31.82261144031837,-31.82261144031837,323.03521682710794,-26.82261144031837,-26.82261144031837,-26.82261144031837,328.03521682710794,-21.82261144031837,-21.82261144031837,-21.82261144031837,333.03521682710794,-16.82261144031837,-16.82261144031837,-16.82261144031837
50,262.89528498987835,-45.831940890833366,-45.831940890833366,-45.831940890833366,267.89528498987835,-40.831940890833366,-40.831940890833366,-40.831940890833366,272.89528498987835,-35.831940890833366,-35.831940890833366,-35.831940890833366,277.89528498987835,-30.831940890833366,-30.831940890833366,-30.831940890833366,282.89528498987835,-25.831940890833366,-25.831940890833366,-25.831940890833366,287.89528498987835,-20.831940890833366,-20.831940890833366,-20.831940890833366,292.89528498987835,-15.831940890833366,-15.831940890833366,-15.831940890833366
51,168.69076841992762,-47.35089422873836,-47.35089422873836,-47.35089422873836,173.69076841992762,-42.35089422873836,-42.35089422873836,-42.35089422873836,178.69076841992762,-37.35089422873836,-37.35089422873836,-37.35089422873836,183.69076841992762,-32.35089422873836,-32.35089422873836,-32.35089422873836,188.69076841992762,-27.350894228738362,-27.350894228738362,-27.350894228738362,193.69076841992762,-22.350894228738362,-22.350894228738362,-22.350894228738362,198.69076841992762,-17.350894228738362,-17.350894228738362,-17.350894228738362
52,360.6436400723953,-47.9490666662345,-47.9490666662345,-47.9490666662345,365.6436400723953,-42.9490666662345,-42.9490666662345,-42.9490666662345,370.6436400723953,-37.9490666662345,-37.9490666662345,-37.9490666662345,375.6436400723953,-32.9490666662345,-32.9490666662345,-32.9490666662345,380.6436400723953,-27.9490666662345,-27.9490666662345,-27.9490666662345,385.6436400723953,-22.9490666662345,-22.9490666662345,-22.9490666662345,390.6436400723953,-17.9490666662345,-17.9490666662345,-17.9490666662345
53,139.69050701110126,-45.66455766208213,-45.66455766208213,-45.66455766208213,144.69050701110126,-40.66455766208213,-40.66455766208213,-40.66455766208213,149.69050701110126,-35.66455766208213,-35.66455766208213,-35.66455766208213,154.69050701110126,-30.66455766208213,-30.66455766208213,-30.66455766208213,159.69050701110126,-25.66455766208213,-25.66455766208213,-25.66455766208213,164.69050701110126,-20.66455766208213,-20.66455766208213,-20.66455766208213,169.69050701110126,-15.664557662082132,-15.664557662082132,-15.664557662082132
54,280.30237761878726,-46.13904132188571,-46.13904132188571,-46.13904132188571,285.30237761878726,-41.13904132188571,-41.13904132188571,-41.13904132188571,290.30237761878726,-36.13904132188571,-36.13904132188571,-36.13904132188571,295.30237761878726,-31.139041321885713,-31.139041321885713,-31.139041321885713,300.30237761878726,-26.139041321885713,-26.139041321885713,-26.139041321885713,305.30237761878726,-21.139041321885713,-21.139041321885713,-21.139041321885713,310.30237761878726,-16.139041321885713,-16.139041321885713,-16.139041321885713
55,274.16305237143814,-48.98784117521445,-48.98784117521445,-48.98784117521445,279.16305237143814,-43.98784117521445,-43.98784117521445,-43.98784117521445,284.16305237143814,-38.98784117521445,-38.98784117521445,-38.98784117521445,289.16305237143814,-33.98784117521445,-33.98784117521445,-33.98784117521445,294.16305237143814,-28.98784117521445,-28.98784117521445,-28.98784117521445,299.16305237143814,-23.98784117521445,-23.98784117521445,-23.98784117521445,304.16305237143814,-18.98784117521445,-18.98784117521445,-18.98784117521445
56,-47.04479725171486,-47.04479725171486,291.4119946730447,291.4119946730447,-42.04479725171486,-42.04479725171486,296.4119946730447,296.4119946730447,-37.04479725171486,-37.04479725171486,301.4119946730447,301.4119946730447,-32.04479725171486,-32.04479725171486,306.4119946730447,306.4119946730447,-27.04479725171486,-27.04479725171486,311.4119946730447,311.4119946730447,-22.04479725171486,-22.04479725171486,316.4119946730447,316.4119946730447,-17.04479725171486,-17.04479725171486,321.4119946730447,321.4119946730447
